t,x,y,theta,v,omega,h,gamma1,gamma2
8.480000,1.487408,0.548474,-1.023285,0.014029,-0.155971,0.085663,1.179565,0.275371
8.490000,1.487481,0.548355,-1.024845,0.013839,-0.154911,0.085641,1.179618,0.275377
8.500000,1.487552,0.548236,-1.026394,0.013655,-0.153883,0.085618,1.179671,0.275383
8.510000,1.487623,0.548119,-1.027933,0.013477,-0.152887,0.085596,1.179724,0.275390
8.520000,1.487692,0.548004,-1.029462,0.013304,-0.151921,0.085574,1.179775,0.275396
8.530000,1.487761,0.547890,-1.030981,0.013136,-0.150987,0.085552,1.179827,0.275402
8.540000,1.487828,0.547777,-1.032491,0.012974,-0.150082,0.085531,1.179877,0.275407
8.550000,1.487895,0.547666,-1.033992,0.012818,-0.149207,0.085510,1.179927,0.275413
8.560000,1.487960,0.547555,-1.035484,0.012667,-0.148361,0.085489,1.179976,0.275419
8.570000,1.488025,0.547446,-1.036967,0.012521,-0.147544,0.085468,1.180025,0.275425
8.580000,1.488088,0.547339,-1.038443,0.012381,-0.146755,0.085448,1.180073,0.275430
8.590000,1.488151,0.547232,-1.039910,0.012246,-0.145994,0.085428,1.180121,0.275436
8.600000,1.488213,0.547126,-1.041370,0.012117,-0.145261,0.085408,1.180168,0.275441
8.610000,1.488274,0.547022,-1.042823,0.011993,-0.144555,0.085388,1.180215,0.275447
8.620000,1.488335,0.546918,-1.044269,0.011875,-0.143876,0.085368,1.180261,0.275452
8.630000,1.488394,0.546815,-1.045707,0.011761,-0.143223,0.085349,1.180307,0.275458
8.640000,1.488453,0.546713,-1.047139,0.011653,-0.142597,0.085329,1.180353,0.275463
8.650000,1.488511,0.546613,-1.048565,0.011551,-0.141996,0.085310,1.180398,0.275468
8.660000,1.488569,0.546512,-1.049985,0.011453,-0.141420,0.085291,1.180442,0.275473
8.670000,1.488626,0.546413,-1.051400,0.011361,-0.140869,0.085273,1.180487,0.275479
8.680000,1.488682,0.546314,-1.052808,0.011274,-0.140343,0.085254,1.180531,0.275484
8.690000,1.488738,0.546216,-1.054212,0.011192,-0.139841,0.085236,1.180574,0.275489
8.700000,1.488793,0.546119,-1.055610,0.011115,-0.139363,0.085217,1.180618,0.275494
8.710000,1.488848,0.546022,-1.057004,0.011043,-0.138909,0.085199,1.180661,0.275499
8.720000,1.488902,0.545926,-1.058393,0.010976,-0.138477,0.085181,1.180704,0.275504
8.730000,1.488956,0.545830,-1.059778,0.010914,-0.138069,0.085163,1.180746,0.275509
8.740000,1.489009,0.545735,-1.061158,0.010857,-0.137684,0.085145,1.180789,0.275514
8.750000,1.489062,0.545640,-1.062535,0.010805,-0.137320,0.085127,1.180831,0.275519
8.760000,1.489114,0.545546,-1.063908,0.010757,-0.136979,0.085109,1.180873,0.275524
8.770000,1.489167,0.545452,-1.065278,0.010715,-0.136660,0.085092,1.180914,0.275528
8.780000,1.489218,0.545358,-1.066645,0.010677,-0.136361,0.085074,1.180956,0.275533
8.790000,1.489270,0.545264,-1.068008,0.010643,-0.136084,0.085057,1.180997,0.275538
8.800000,1.489321,0.545171,-1.069369,0.010615,-0.135828,0.085039,1.181039,0.275543
8.810000,1.489372,0.545078,-1.070728,0.010591,-0.135593,0.085022,1.181080,0.275548
8.820000,1.489423,0.544985,-1.072083,0.010571,-0.135377,0.085004,1.181121,0.275553
8.830000,1.489473,0.544892,-1.073437,0.010556,-0.135182,0.084987,1.181162,0.275557
8.840000,1.489524,0.544799,-1.074789,0.010545,-0.135006,0.084970,1.181203,0.275562
8.850000,1.489574,0.544707,-1.076139,0.010538,-0.134849,0.084952,1.181244,0.275567
8.860000,1.489624,0.544614,-1.077488,0.010536,-0.134712,0.084935,1.181284,0.275572
8.870000,1.489674,0.544521,-1.078835,0.010538,-0.134594,0.084918,1.181325,0.275576
8.880000,1.489723,0.544428,-1.080181,0.010544,-0.134494,0.084900,1.181366,0.275581
8.890000,1.489773,0.544335,-1.081526,0.010554,-0.134412,0.084883,1.181407,0.275586
8.900000,1.489822,0.544242,-1.082870,0.010568,-0.134349,0.084866,1.181448,0.275591
8.910000,1.489872,0.544148,-1.084213,0.010586,-0.134303,0.084849,1.181489,0.275595
8.920000,1.489921,0.544055,-1.085556,0.010609,-0.134275,0.084831,1.181529,0.275600
8.930000,1.489971,0.543961,-1.086899,0.010635,-0.134263,0.084814,1.181570,0.275605
8.940000,1.490020,0.543867,-1.088242,0.010660,-0.134270,0.084797,1.181612,0.275610
8.950000,1.490070,0.543772,-1.089584,0.010685,-0.134295,0.084779,1.181653,0.275615
8.960000,1.490119,0.543678,-1.090927,0.010720,-0.134334,0.084761,1.181694,0.275619
8.970000,1.490168,0.543582,-1.092271,0.010760,-0.134388,0.084744,1.181736,0.275624
8.980000,1.490218,0.543487,-1.093614,0.010804,-0.134459,0.084726,1.181778,0.275629
8.990000,1.490267,0.543391,-1.094959,0.010852,-0.134545,0.084709,1.181819,0.275634
9.000000,1.490317,0.543294,-1.096304,0.010904,-0.134646,0.084691,1.181861,0.275639
9.010000,1.490367,0.543197,-1.097651,0.010958,-0.134763,0.084673,1.181903,0.275644
9.020000,1.490417,0.543100,-1.098999,0.011017,-0.134895,0.084655,1.181946,0.275649
9.030000,1.490467,0.543002,-1.100348,0.011078,-0.135041,0.084637,1.181988,0.275654
9.040000,1.490517,0.542903,-1.101698,0.011143,-0.135202,0.084619,1.182031,0.275659
9.050000,1.490567,0.542803,-1.103050,0.011211,-0.135376,0.084601,1.182073,0.275664
9.060000,1.490618,0.542703,-1.104404,0.011283,-0.135565,0.084583,1.182116,0.275669
9.070000,1.490668,0.542603,-1.105759,0.011357,-0.135768,0.084565,1.182160,0.275674
9.080000,1.490719,0.542501,-1.107117,0.011435,-0.135983,0.084546,1.182203,0.275679
9.090000,1.490770,0.542399,-1.108477,0.011516,-0.136212,0.084528,1.182247,0.275684
9.100000,1.490821,0.542296,-1.109839,0.011599,-0.136454,0.084509,1.182291,0.275689
9.110000,1.490873,0.542192,-1.111204,0.011686,-0.136709,0.084491,1.182335,0.275694
9.120000,1.490925,0.542087,-1.112571,0.011776,-0.136976,0.084472,1.182379,0.275699
9.130000,1.490977,0.541981,-1.113940,0.011868,-0.137255,0.084453,1.182424,0.275704
9.140000,1.491029,0.541875,-1.115313,0.011963,-0.137546,0.084434,1.182469,0.275710
9.150000,1.491082,0.541767,-1.116688,0.012062,-0.137849,0.084415,1.182514,0.275715
9.160000,1.491134,0.541659,-1.118067,0.012162,-0.138163,0.084396,1.182559,0.275720
9.170000,1.491188,0.541549,-1.119449,0.012266,-0.138489,0.084376,1.182605,0.275726
9.180000,1.491241,0.541439,-1.120833,0.012372,-0.138826,0.084357,1.182651,0.275731
9.190000,1.491295,0.541328,-1.122222,0.012481,-0.139173,0.084337,1.182697,0.275736
9.200000,1.491349,0.541215,-1.123613,0.012593,-0.139531,0.084317,1.182744,0.275742
9.210000,1.491403,0.541101,-1.125009,0.012707,-0.139900,0.084298,1.182791,0.275747
9.220000,1.491458,0.540987,-1.126408,0.012823,-0.140278,0.084278,1.182838,0.275753
9.230000,1.491513,0.540871,-1.127811,0.012942,-0.140667,0.084258,1.182886,0.275758
9.240000,1.491568,0.540754,-1.129217,0.013064,-0.141065,0.084237,1.182934,0.275764
9.250000,1.491624,0.540636,-1.130628,0.013188,-0.141473,0.084217,1.182982,0.275770
9.260000,1.491680,0.540516,-1.132043,0.013314,-0.141889,0.084196,1.183031,0.275775
9.270000,1.491737,0.540396,-1.133461,0.013443,-0.142316,0.084176,1.183080,0.275781
9.280000,1.491794,0.540274,-1.134885,0.013574,-0.142750,0.084155,1.183129,0.275787
9.290000,1.491851,0.540151,-1.136312,0.013707,-0.143194,0.084134,1.183179,0.275792
9.300000,1.491908,0.540027,-1.137744,0.013843,-0.143646,0.084113,1.183229,0.275798
9.310000,1.491966,0.539901,-1.139180,0.013918,-0.144126,0.084089,1.183284,0.275805
9.320000,1.492024,0.539774,-1.140622,0.014030,-0.144603,0.084066,1.183340,0.275811
9.330000,1.492083,0.539647,-1.142068,0.014168,-0.145080,0.084042,1.183397,0.275818
9.340000,1.492142,0.539518,-1.143519,0.014311,-0.145563,0.084018,1.183454,0.275825
9.350000,1.492201,0.539388,-1.144974,0.014457,-0.146054,0.083993,1.183511,0.275831
9.360000,1.492261,0.539256,-1.146435,0.014605,-0.146552,0.083969,1.183569,0.275838
9.370000,1.492321,0.539123,-1.147900,0.014755,-0.147057,0.083944,1.183627,0.275845
9.380000,1.492381,0.538988,-1.149371,0.014908,-0.147569,0.083919,1.183686,0.275852
9.390000,1.492442,0.538852,-1.150847,0.015062,-0.148088,0.083894,1.183745,0.275859
9.400000,1.492503,0.538715,-1.152327,0.015218,-0.148613,0.083869,1.183805,0.275865
9.410000,1.492565,0.538576,-1.153814,0.015377,-0.149145,0.083844,1.183865,0.275872
9.420000,1.492627,0.538435,-1.155305,0.015537,-0.149683,0.083818,1.183926,0.275880
9.430000,1.492690,0.538293,-1.156802,0.015699,-0.150227,0.083792,1.183987,0.275887
9.440000,1.492753,0.538149,-1.158304,0.015863,-0.150777,0.083766,1.184048,0.275894
9.450000,1.492816,0.538004,-1.159812,0.016030,-0.151332,0.083740,1.184110,0.275901
9.460000,1.492880,0.537857,-1.161325,0.016198,-0.151893,0.083714,1.184173,0.275908
9.470000,1.492945,0.537708,-1.162844,0.016367,-0.152460,0.083687,1.184236,0.275916
9.480000,1.493009,0.537558,-1.164369,0.016539,-0.153032,0.083660,1.184299,0.275923
9.490000,1.493075,0.537406,-1.165899,0.016713,-0.153609,0.083633,1.184363,0.275930
9.500000,1.493140,0.537252,-1.167435,0.016888,-0.154191,0.083606,1.184428,0.275938
9.510000,1.493207,0.537097,-1.168977,0.017066,-0.154777,0.083579,1.184492,0.275946
9.520000,1.493273,0.536939,-1.170525,0.017245,-0.155369,0.083551,1.184558,0.275953
9.530000,1.493340,0.536781,-1.172079,0.017426,-0.155965,0.083524,1.184624,0.275961
9.540000,1.493408,0.536620,-1.173638,0.017608,-0.156565,0.083496,1.184690,0.275969
9.550000,1.493476,0.536458,-1.175204,0.017793,-0.157170,0.083467,1.184757,0.275976
9.560000,1.493544,0.536293,-1.176776,0.017979,-0.157779,0.083439,1.184824,0.275984
9.570000,1.493613,0.536127,-1.178353,0.018167,-0.158391,0.083410,1.184892,0.275992
9.580000,1.493682,0.535959,-1.179937,0.018357,-0.159008,0.083382,1.184960,0.276000
9.590000,1.493752,0.535790,-1.181527,0.018549,-0.159629,0.083353,1.185029,0.276008
9.600000,1.493822,0.535618,-1.183124,0.018743,-0.160253,0.083323,1.185098,0.276016
9.610000,1.493893,0.535444,-1.184726,0.018938,-0.160880,0.083294,1.185167,0.276024
9.620000,1.493964,0.535269,-1.186335,0.019135,-0.161511,0.083264,1.185238,0.276032
9.630000,1.494036,0.535091,-1.187950,0.019334,-0.162146,0.083235,1.185308,0.276041
9.640000,1.494108,0.534912,-1.189571,0.019534,-0.162783,0.083205,1.185379,0.276049
9.650000,1.494181,0.534731,-1.191199,0.019737,-0.163424,0.083174,1.185451,0.276057
9.660000,1.494254,0.534547,-1.192834,0.019941,-0.164067,0.083144,1.185523,0.276066
9.670000,1.494327,0.534362,-1.194474,0.020147,-0.164714,0.083113,1.185596,0.276074
9.680000,1.494401,0.534174,-1.196121,0.020354,-0.165363,0.083083,1.185669,0.276083
9.690000,1.494475,0.533985,-1.197775,0.020564,-0.166014,0.083052,1.185742,0.276091
9.700000,1.494550,0.533793,-1.199435,0.020775,-0.166669,0.083020,1.185816,0.276100
9.710000,1.494625,0.533600,-1.201102,0.020988,-0.167326,0.082989,1.185891,0.276108
9.720000,1.494701,0.533404,-1.202775,0.021203,-0.167985,0.082957,1.185966,0.276117
9.730000,1.494777,0.533206,-1.204455,0.021419,-0.168646,0.082925,1.186042,0.276126
9.740000,1.494854,0.533006,-1.206141,0.021637,-0.169310,0.082893,1.186118,0.276135
9.750000,1.494931,0.532804,-1.207834,0.021858,-0.169975,0.082861,1.186194,0.276144
9.760000,1.495008,0.532599,-1.209534,0.022080,-0.170643,0.082829,1.186271,0.276153
9.770000,1.495086,0.532393,-1.211241,0.022304,-0.171312,0.082796,1.186348,0.276162
9.780000,1.495164,0.532184,-1.212954,0.022529,-0.171984,0.082763,1.186426,0.276171
9.790000,1.495243,0.531973,-1.214674,0.022757,-0.172657,0.082730,1.186505,0.276180
9.800000,1.495322,0.531759,-1.216400,0.022986,-0.173331,0.082697,1.186584,0.276189
9.810000,1.495402,0.531544,-1.218133,0.023217,-0.174007,0.082664,1.186663,0.276198
9.820000,1.495482,0.531326,-1.219874,0.023451,-0.174685,0.082630,1.186743,0.276208
9.830000,1.495562,0.531106,-1.221620,0.023686,-0.175364,0.082596,1.186823,0.276217
9.840000,1.495643,0.530883,-1.223374,0.023922,-0.176045,0.082562,1.186904,0.276226
9.850000,1.495724,0.530658,-1.225135,0.024161,-0.176726,0.082528,1.186985,0.276236
9.860000,1.495806,0.530431,-1.226902,0.024402,-0.177409,0.082494,1.187066,0.276245
9.870000,1.495888,0.530201,-1.228676,0.024645,-0.178093,0.082459,1.187149,0.276255
9.880000,1.495970,0.529969,-1.230457,0.024874,-0.178783,0.082424,1.187233,0.276265
9.890000,1.496053,0.529734,-1.232245,0.025015,-0.179501,0.082384,1.187326,0.276275
9.900000,1.496136,0.529498,-1.234040,0.025242,-0.180190,0.082345,1.187420,0.276286
9.910000,1.496219,0.529260,-1.235842,0.025487,-0.180875,0.082305,1.187515,0.276297
9.920000,1.496303,0.529019,-1.237650,0.025737,-0.181559,0.082265,1.187610,0.276308
9.930000,1.496387,0.528776,-1.239466,0.025990,-0.182244,0.082225,1.187705,0.276319
9.940000,1.496471,0.528530,-1.241288,0.026245,-0.182928,0.082184,1.187801,0.276331
9.950000,1.496556,0.528281,-1.243118,0.026502,-0.183614,0.082144,1.187897,0.276342
9.960000,1.496641,0.528030,-1.244954,0.026761,-0.184299,0.082103,1.187994,0.276353
9.970000,1.496726,0.527777,-1.246797,0.027023,-0.184985,0.082062,1.188092,0.276365
9.980000,1.496812,0.527520,-1.248647,0.027286,-0.185671,0.082020,1.188190,0.276376
9.990000,1.496898,0.527262,-1.250503,0.027552,-0.186357,0.081979,1.188289,0.276387
10.000000,1.496985,0.527000,-1.252367,0.027819,-0.187044,0.081937,1.188388,0.276399
10.010000,1.497072,0.526736,-1.254237,0.028089,-0.187730,0.081895,1.188488,0.276411
10.020000,1.497159,0.526469,-1.256115,0.028361,-0.188416,0.081853,1.188588,0.276422
10.030000,1.497246,0.526199,-1.257999,0.028636,-0.189102,0.081811,1.188689,0.276434
10.040000,1.497334,0.525926,-1.259890,0.028912,-0.189788,0.081768,1.188791,0.276446
10.050000,1.497422,0.525651,-1.261788,0.029191,-0.190474,0.081725,1.188893,0.276458
10.060000,1.497511,0.525373,-1.263692,0.029472,-0.191159,0.081682,1.188995,0.276470
10.070000,1.497600,0.525092,-1.265604,0.029756,-0.191844,0.081639,1.189098,0.276481
10.080000,1.497689,0.524808,-1.267522,0.030042,-0.192528,0.081595,1.189201,0.276494
10.090000,1.497778,0.524521,-1.269448,0.030330,-0.193212,0.081551,1.189305,0.276506
10.100000,1.497868,0.524231,-1.271380,0.030621,-0.193895,0.081507,1.189410,0.276518
10.110000,1.497958,0.523939,-1.273319,0.030914,-0.194578,0.081463,1.189515,0.276530
10.120000,1.498048,0.523643,-1.275265,0.031210,-0.195259,0.081419,1.189620,0.276542
10.130000,1.498139,0.523344,-1.277217,0.031508,-0.195940,0.081374,1.189726,0.276555
10.140000,1.498230,0.523043,-1.279177,0.031809,-0.196620,0.081330,1.189833,0.276567
10.150000,1.498321,0.522738,-1.281143,0.032112,-0.197300,0.081285,1.189940,0.276579
10.160000,1.498412,0.522430,-1.283116,0.032418,-0.197978,0.081240,1.190047,0.276592
10.170000,1.498504,0.522119,-1.285096,0.032727,-0.198655,0.081194,1.190155,0.276604
10.180000,1.498596,0.521805,-1.287082,0.033038,-0.199331,0.081149,1.190264,0.276617
10.190000,1.498688,0.521488,-1.289075,0.033353,-0.200006,0.081103,1.190373,0.276630
10.200000,1.498781,0.521167,-1.291075,0.033669,-0.200679,0.081057,1.190482,0.276642
10.210000,1.498873,0.520844,-1.293082,0.033989,-0.201351,0.081011,1.190592,0.276655
10.220000,1.498966,0.520517,-1.295096,0.034312,-0.202022,0.080965,1.190702,0.276668
10.230000,1.499059,0.520186,-1.297116,0.034637,-0.202691,0.080918,1.190813,0.276681
10.240000,1.499152,0.519853,-1.299143,0.034918,-0.203377,0.080869,1.190931,0.276694
10.250000,1.499246,0.519516,-1.301177,0.035177,-0.204071,0.080815,1.191057,0.276709
10.260000,1.499339,0.519177,-1.303217,0.035490,-0.204743,0.080762,1.191185,0.276724
10.270000,1.499433,0.518835,-1.305265,0.035821,-0.205409,0.080708,1.191312,0.276739
10.280000,1.499526,0.518489,-1.307319,0.036160,-0.206072,0.080655,1.191440,0.276754
10.290000,1.499620,0.518140,-1.309380,0.036503,-0.206732,0.080601,1.191569,0.276769
10.300000,1.499714,0.517787,-1.311447,0.036850,-0.207390,0.080547,1.191698,0.276784
10.310000,1.499808,0.517431,-1.313521,0.037200,-0.208046,0.080492,1.191828,0.276799
10.320000,1.499902,0.517071,-1.315601,0.037554,-0.208700,0.080437,1.191958,0.276814
10.330000,1.499997,0.516708,-1.317688,0.037911,-0.209352,0.080383,1.192089,0.276829
10.340000,1.500091,0.516340,-1.319782,0.038224,-0.210019,0.080327,1.192221,0.276844
10.350000,1.500186,0.515970,-1.321882,0.038570,-0.210672,0.080272,1.192354,0.276860
10.360000,1.500281,0.515596,-1.323989,0.038931,-0.211319,0.080216,1.192486,0.276875
10.370000,1.500375,0.515219,-1.326102,0.039298,-0.211962,0.080160,1.192620,0.276891
10.380000,1.500470,0.514837,-1.328221,0.039670,-0.212602,0.080104,1.192754,0.276906
10.390000,1.500565,0.514452,-1.330348,0.040045,-0.213239,0.080047,1.192888,0.276922
10.400000,1.500660,0.514063,-1.332480,0.040425,-0.213873,0.079991,1.193023,0.276937
10.410000,1.500755,0.513670,-1.334619,0.040808,-0.214505,0.079934,1.193159,0.276953
10.420000,1.500850,0.513273,-1.336764,0.041195,-0.215133,0.079877,1.193295,0.276969
10.430000,1.500945,0.512872,-1.338915,0.041585,-0.215758,0.079820,1.193431,0.276985
10.440000,1.501040,0.512468,-1.341073,0.041980,-0.216380,0.079763,1.193568,0.277001
10.450000,1.501135,0.512059,-1.343236,0.042378,-0.216999,0.079705,1.193705,0.277017
10.460000,1.501231,0.511646,-1.345406,0.042780,-0.217614,0.079647,1.193843,0.277033
10.470000,1.501326,0.511229,-1.347583,0.043186,-0.218226,0.079589,1.193981,0.277049
10.480000,1.501421,0.510807,-1.349765,0.043597,-0.218835,0.079531,1.194120,0.277065
10.490000,1.501516,0.510382,-1.351953,0.044011,-0.219439,0.079473,1.194259,0.277081
10.500000,1.501611,0.509952,-1.354148,0.044414,-0.220045,0.079414,1.194401,0.277097
10.510000,1.501706,0.509518,-1.356348,0.044706,-0.220678,0.079347,1.194560,0.277116
10.520000,1.501801,0.509081,-1.358555,0.045081,-0.221276,0.079280,1.194720,0.277134
10.530000,1.501895,0.508641,-1.360768,0.045490,-0.221859,0.079213,1.194879,0.277153
10.540000,1.501989,0.508196,-1.362986,0.045914,-0.222433,0.079146,1.195040,0.277171
10.550000,1.502084,0.507746,-1.365210,0.046346,-0.223001,0.079079,1.195200,0.277190
10.560000,1.502178,0.507292,-1.367440,0.046784,-0.223564,0.079012,1.195362,0.277209
10.570000,1.502272,0.506834,-1.369676,0.047228,-0.224123,0.078944,1.195524,0.277227
10.580000,1.502366,0.506371,-1.371917,0.047676,-0.224676,0.078876,1.195686,0.277246
10.590000,1.502459,0.505904,-1.374164,0.048129,-0.225224,0.078808,1.195849,0.277265
10.600000,1.502553,0.505432,-1.376416,0.048587,-0.225768,0.078740,1.196012,0.277284
10.610000,1.502646,0.504955,-1.378674,0.049049,-0.226306,0.078671,1.196176,0.277303
10.620000,1.502739,0.504473,-1.380937,0.049516,-0.226839,0.078603,1.196340,0.277322
10.630000,1.502832,0.503987,-1.383205,0.049988,-0.227367,0.078534,1.196505,0.277341
10.640000,1.502925,0.503496,-1.385479,0.050465,-0.227889,0.078465,1.196670,0.277360
10.650000,1.503017,0.503000,-1.387758,0.050946,-0.228406,0.078396,1.196835,0.277380
10.660000,1.503109,0.502499,-1.390042,0.051433,-0.228916,0.078327,1.197001,0.277399
10.670000,1.503201,0.501992,-1.392331,0.051925,-0.229421,0.078257,1.197167,0.277418
10.680000,1.503293,0.501481,-1.394625,0.052422,-0.229920,0.078187,1.197334,0.277437
10.690000,1.503384,0.500965,-1.396925,0.052924,-0.230413,0.078118,1.197501,0.277457
10.700000,1.503475,0.500444,-1.399229,0.053431,-0.230899,0.078048,1.197668,0.277476
10.710000,1.503566,0.499917,-1.401538,0.053930,-0.231384,0.077976,1.197839,0.277496
10.720000,1.503656,0.499386,-1.403852,0.054371,-0.231892,0.077896,1.198031,0.277518
10.730000,1.503746,0.498849,-1.406171,0.054859,-0.232376,0.077816,1.198223,0.277540
10.740000,1.503835,0.498308,-1.408494,0.055373,-0.232844,0.077736,1.198415,0.277563
10.750000,1.503924,0.497761,-1.410823,0.055901,-0.233303,0.077656,1.198607,0.277585
10.760000,1.504012,0.497209,-1.413156,0.056438,-0.233752,0.077575,1.198800,0.277607
10.770000,1.504100,0.496652,-1.415493,0.056983,-0.234193,0.077495,1.198994,0.277630
10.780000,1.504188,0.496089,-1.417835,0.057535,-0.234626,0.077414,1.199188,0.277652
10.790000,1.504275,0.495520,-1.420181,0.058093,-0.235051,0.077333,1.199382,0.277674
10.800000,1.504361,0.494946,-1.422532,0.058657,-0.235468,0.077252,1.199576,0.277697
10.810000,1.504447,0.494365,-1.424887,0.059228,-0.235877,0.077171,1.199771,0.277720
10.820000,1.504532,0.493779,-1.427245,0.059804,-0.236278,0.077089,1.199967,0.277742
10.830000,1.504617,0.493187,-1.429608,0.060387,-0.236670,0.077008,1.200162,0.277765
10.840000,1.504702,0.492589,-1.431975,0.060976,-0.237053,0.076926,1.200358,0.277787
10.850000,1.504785,0.491985,-1.434345,0.061571,-0.237428,0.076844,1.200554,0.277810
10.860000,1.504868,0.491375,-1.436720,0.062173,-0.237793,0.076763,1.200751,0.277833
10.870000,1.504951,0.490759,-1.439098,0.062781,-0.238150,0.076681,1.200947,0.277856
10.880000,1.505032,0.490137,-1.441479,0.063395,-0.238496,0.076599,1.201144,0.277878
10.890000,1.505113,0.489508,-1.443864,0.063947,-0.238853,0.076508,1.201363,0.277904
10.900000,1.505194,0.488873,-1.446253,0.064517,-0.239192,0.076414,1.201587,0.277930
10.910000,1.505273,0.488233,-1.448645,0.065119,-0.239510,0.076321,1.201812,0.277956
10.920000,1.505351,0.487587,-1.451040,0.065741,-0.239811,0.076227,1.202037,0.277982
10.930000,1.505429,0.486934,-1.453438,0.066376,-0.240100,0.076134,1.202263,0.278008
10.940000,1.505506,0.486275,-1.455839,0.067021,-0.240376,0.076040,1.202488,0.278034
10.950000,1.505582,0.485609,-1.458243,0.067675,-0.240640,0.075946,1.202714,0.278060
10.960000,1.505657,0.484936,-1.460649,0.068337,-0.240892,0.075852,1.202940,0.278086
10.970000,1.505732,0.484257,-1.463058,0.069007,-0.241132,0.075758,1.203166,0.278112
10.980000,1.505805,0.483571,-1.465469,0.069684,-0.241361,0.075664,1.203392,0.278138
10.990000,1.505878,0.482878,-1.467883,0.070368,-0.241577,0.075570,1.203618,0.278164
11.000000,1.505949,0.482178,-1.470299,0.071060,-0.241782,0.075476,1.203845,0.278191
11.010000,1.506019,0.481471,-1.472716,0.071759,-0.241973,0.075382,1.204071,0.278217
11.020000,1.506089,0.480756,-1.475136,0.072466,-0.242152,0.075288,1.204297,0.278243
11.030000,1.506157,0.480035,-1.477558,0.073180,-0.242318,0.075194,1.204523,0.278269
11.040000,1.506224,0.479306,-1.479981,0.073929,-0.242479,0.075088,1.204780,0.278299
11.050000,1.506291,0.478570,-1.482406,0.074681,-0.242631,0.074981,1.205038,0.278328
11.060000,1.506356,0.477826,-1.484832,0.075437,-0.242771,0.074874,1.205296,0.278358
11.070000,1.506419,0.477074,-1.487260,0.076199,-0.242899,0.074766,1.205554,0.278388
11.080000,1.506482,0.476315,-1.489689,0.076968,-0.243015,0.074659,1.205813,0.278418
11.090000,1.506544,0.475548,-1.492119,0.077744,-0.243117,0.074552,1.206071,0.278448
11.100000,1.506604,0.474772,-1.494550,0.078529,-0.243205,0.074445,1.206330,0.278478
11.110000,1.506663,0.473989,-1.496982,0.079323,-0.243280,0.074338,1.206588,0.278507
11.120000,1.506720,0.473198,-1.499415,0.080125,-0.243340,0.074231,1.206847,0.278537
11.130000,1.506776,0.472399,-1.501848,0.080935,-0.243386,0.074124,1.207105,0.278567
11.140000,1.506831,0.471591,-1.504282,0.081755,-0.243416,0.074017,1.207363,0.278597
11.150000,1.506884,0.470776,-1.506716,0.082584,-0.243432,0.073910,1.207621,0.278627
11.160000,1.506936,0.469951,-1.509151,0.083428,-0.243430,0.073803,1.207880,0.278656
11.170000,1.506987,0.469119,-1.511585,0.084372,-0.243380,0.073682,1.208172,0.278690
11.180000,1.507036,0.468276,-1.514019,0.085292,-0.243329,0.073561,1.208465,0.278724
11.190000,1.507083,0.467425,-1.516452,0.086201,-0.243271,0.073440,1.208757,0.278758
11.200000,1.507129,0.466564,-1.518885,0.087108,-0.243202,0.073319,1.209050,0.278791
11.210000,1.507173,0.465694,-1.521317,0.088017,-0.243120,0.073198,1.209343,0.278825
11.220000,1.507215,0.464815,-1.523748,0.088931,-0.243023,0.073077,1.209635,0.278859
11.230000,1.507256,0.463927,-1.526178,0.089853,-0.242910,0.072956,1.209927,0.278892
11.240000,1.507295,0.463029,-1.528607,0.090783,-0.242780,0.072836,1.210218,0.278926
11.250000,1.507332,0.462122,-1.531035,0.091723,-0.242633,0.072715,1.210509,0.278960
11.260000,1.507368,0.461205,-1.533461,0.092672,-0.242469,0.072596,1.210800,0.278993
11.270000,1.507401,0.460279,-1.535886,0.093632,-0.242287,0.072476,1.211090,0.279026
11.280000,1.507433,0.459343,-1.538309,0.094794,-0.242026,0.072345,1.211406,0.279063
11.290000,1.507462,0.458396,-1.540729,0.095991,-0.241747,0.072210,1.211734,0.279101
11.300000,1.507490,0.457436,-1.543147,0.097136,-0.241479,0.072075,1.212062,0.279138
11.310000,1.507516,0.456465,-1.545561,0.098252,-0.241211,0.071939,1.212390,0.279176
11.320000,1.507539,0.455483,-1.547974,0.099353,-0.240936,0.071804,1.212718,0.279214
11.330000,1.507561,0.454490,-1.550383,0.100449,-0.240649,0.071669,1.213046,0.279252
11.340000,1.507580,0.453485,-1.552789,0.101546,-0.240347,0.071534,1.213373,0.279289
11.350000,1.507597,0.452470,-1.555193,0.102648,-0.240029,0.071400,1.213699,0.279327
11.360000,1.507612,0.451444,-1.557593,0.103758,-0.239693,0.071266,1.214025,0.279364
11.370000,1.507624,0.450406,-1.559990,0.104877,-0.239338,0.071132,1.214349,0.279402
11.380000,1.507634,0.449358,-1.562383,0.106312,-0.238859,0.070988,1.214698,0.279442
11.390000,1.507642,0.448294,-1.564772,0.107869,-0.238332,0.070838,1.215063,0.279484
11.400000,1.507647,0.447216,-1.567155,0.109327,-0.237836,0.070688,1.215429,0.279526
11.410000,1.507650,0.446123,-1.569534,0.110723,-0.237353,0.070537,1.215795,0.279568
11.420000,1.507650,0.445015,-1.571907,0.112081,-0.236873,0.070386,1.216161,0.279610
11.430000,1.507647,0.443895,-1.574276,0.113417,-0.236387,0.070236,1.216527,0.279652
11.440000,1.507642,0.442760,-1.576640,0.114744,-0.235890,0.070086,1.216891,0.279694
